Unique_ID,sample_name,coral_tag,host_phylum,host_class,host_order,host_family,host_genus,host_species,Site,windward_leeward,Disturbance,Disturbance_cat,Species,expedition,tube_number,fastq_file_name,fastq_fwd_file_name,fastq_rev_file_name,Sequencing_run,Sequence_count,
47_2017_1,47_2017_1,1097,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2017,47,PLATE4B8_S346_L001_R1_001.fastq,PLATE4B8_S346_L001_R1_001.fastq,PLATE4B8_S346_L001_R2_001.fastq.gz,SheddRun_Dec2020,28440,Added
158_2019,158_2019,1099,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2019,158,PLATE1G4_S31_L001_R1_001.fastq,PLATE1G4_S31_L001_R1_001.fastq,PLATE1G4_S31_L001_R2_001.fastq.gz,SheddRun_Dec2020,14254,Added
176_2018,176_2018,1099,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2018,176,PLATE1H5_S40_L001_R1_001.fastq,PLATE1H5_S40_L001_R1_001.fastq,PLATE1H5_S40_L001_R2_001.fastq.gz,SheddRun_Dec2020,14497,Added
92_2018,92_2018,1101,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2018,92,PLATE2D2_S108_L001_R1_001.fastq,PLATE2D2_S108_L001_R1_001.fastq,PLATE2D2_S108_L001_R2_001.fastq.gz,SheddRun_Dec2020,17187,Added
137_2018,137_2018,1118,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2018,137,PLATE1G10_S79_L001_R1_001.fastq,PLATE1G10_S79_L001_R1_001.fastq,PLATE1G10_S79_L001_R2_001.fastq.gz,SheddRun_Dec2020,16418,Added
304_2019_2,304_2019_2,1118,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2019,304,PLATE3H12_S288_L001_R1_001.fastq,PLATE3H12_S288_L001_R1_001.fastq,PLATE3H12_S288_L001_R2_001.fastq.gz,SheddRun_Dec2020,17754,Added
165_2018,165_2018,1136,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2018,165,PLATE1H2_S16_L001_R1_001.fastq,PLATE1H2_S16_L001_R1_001.fastq,PLATE1H2_S16_L001_R2_001.fastq.gz,SheddRun_Dec2020,5910,Added
229_2019,229_2019,1136,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2019,229,PLATE1G2_S15_L001_R1_001.fastq,PLATE1G2_S15_L001_R1_001.fastq,PLATE1G2_S15_L001_R2_001.fastq.gz,SheddRun_Dec2020,11374,Added
158_2018,158_2018,1142,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2018,158,PLATE1H3_S24_L001_R1_001.fastq,PLATE1H3_S24_L001_R1_001.fastq,PLATE1H3_S24_L001_R2_001.fastq.gz,SheddRun_Dec2020,6965,Added
227_2019,227_2019,1142,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2019,227,PLATE1G3_S23_L001_R1_001.fastq,PLATE1G3_S23_L001_R1_001.fastq,PLATE1G3_S23_L001_R2_001.fastq.gz,SheddRun_Dec2020,11086,Added
126_2018,126_2018,1144,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,3,windward,808.5521265,Low,Porites lobata,2018,126,PLATE1G7_S55_L001_R1_001.fastq,PLATE1G7_S55_L001_R1_001.fastq,PLATE1G7_S55_L001_R2_001.fastq.gz,SheddRun_Dec2020,18473,Added
42_2019,42_2019,1144,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,3,windward,808.5521265,Low,Porites lobata,2019,42,PLATE1F8_S62_L001_R1_001.fastq,PLATE1F8_S62_L001_R1_001.fastq,PLATE1F8_S62_L001_R2_001.fastq.gz,SheddRun_Dec2020,11524,Added
59_2019,59_2019,1155,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2019,59,PLATE1F7_S54_L001_R1_001.fastq,PLATE1F7_S54_L001_R1_001.fastq,PLATE1F7_S54_L001_R2_001.fastq.gz,SheddRun_Dec2020,19336,Added
96_2018,96_2018,1155,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2018,96,PLATE2D3_S116_L001_R1_001.fastq,PLATE2D3_S116_L001_R1_001.fastq,PLATE2D3_S116_L001_R2_001.fastq.gz,SheddRun_Dec2020,25692,Added
198_2018,198_2018,1198,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2018,198,PLATE1G12_S95_L001_R1_001.fastq,PLATE1G12_S95_L001_R1_001.fastq,PLATE1G12_S95_L001_R2_001.fastq.gz,SheddRun_Dec2020,11983,Added
130_2019,130_2019,1016a_1346,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2019,130,PLATE1G6_S47_L001_R1_001.fastq,PLATE1G6_S47_L001_R1_001.fastq,PLATE1G6_S47_L001_R2_001.fastq.gz,SheddRun_Dec2020,12723,Added
37_2018,37_2018,1016a_1346,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2018,37,PLATE2C8_S155_L001_R1_001.fastq,PLATE2C8_S155_L001_R1_001.fastq,PLATE2C8_S155_L001_R2_001.fastq.gz,SheddRun_Dec2020,34147,Added
133_2018,133_2018,1128_1288,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2018,133,PLATE1G11_S87_L001_R1_001.fastq,PLATE1G11_S87_L001_R1_001.fastq,PLATE1G11_S87_L001_R2_001.fastq.gz,SheddRun_Dec2020,10591,Added
16_2019,16_2019,1128_1288,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2019,16,PLATE4A7_S337_L001_R1_001.fastq,PLATE4A7_S337_L001_R1_001.fastq,PLATE4A7_S337_L001_R2_001.fastq.gz,SheddRun_Dec2020,2871,Added
118_2018,118_2018,1298_1338,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,3,windward,808.5521265,Low,Porites lobata,2018,118,PLATE1G9_S71_L001_R1_001.fastq,PLATE1G9_S71_L001_R1_001.fastq,PLATE1G9_S71_L001_R2_001.fastq.gz,SheddRun_Dec2020,9090,Added
33_2019,33_2019,1298_1338,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,3,windward,808.5521265,Low,Porites lobata,2019,33,PLATE1F10_S78_L001_R1_001.fastq,PLATE1F10_S78_L001_R1_001.fastq,PLATE1F10_S78_L001_R2_001.fastq.gz,SheddRun_Dec2020,13599,Added
138_2019,138_2019,794_946,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2019,138,PLATE4H12_S384_L001_R1_001.fastq,PLATE4H12_S384_L001_R1_001.fastq,PLATE4H12_S384_L001_R2_001.fastq.gz,SheddRun_Dec2020,11859,Added
146_2019,146_2019,810c_1436,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2019,146,PLATE4G5_S327_L001_R1_001.fastq,PLATE4G5_S327_L001_R1_001.fastq,PLATE4G5_S327_L001_R2_001.fastq.gz,SheddRun_Dec2020,13090,Added
